CREATED,UPDATED,PRECISION,ACCURACY,CAP_SCALE,X,Y,COMPILER,DES_REF,DES_TITLE,DES_TYPE,DESIGNATED,AMENDED,LINK,LEGISLATIO,CLASS,LOCAL_AUTH,PARISH,CATEGORY,Shape_Leng,Shape_Area,AREA
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,178059,627794,Historic Environment Scotland,SM243,"Kildonan,dun",Scheduled Monument,1960-10-11,,http://portal.historicenvironment.scot/designation/SM243,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric domestic and defensive: dun,96.7145252515,662.799016081,662.799016081
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,335445,627753,Historic Environment Scotland,SM2212,"Warrior's Rest,standing stone",Scheduled Monument,1962-03-27,,http://portal.historicenvironment.scot/designation/SM2212,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yarrow,Prehistoric ritual and funerary: standing stone,38.452428303,117.65919079,117.65919079
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,315181,627699,Historic Environment Scotland,SM8189,"Stanhope, buildings and enclosure W of Lairdside Knowe",Scheduled Monument,1999-11-02,,http://portal.historicenvironment.scot/designation/SM8189,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Drumelzier,Secular: domestic buildings,199.386209803,2647.50126074,2647.50126074
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384570,627649,Historic Environment Scotland,SM1694,"Green Humbleton,fort",Scheduled Monument,1958-02-18,,http://portal.historicenvironment.scot/designation/SM1694,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yetholm,Prehistoric domestic and defensive: fort (includes hill and promontory fort),353.547296981,9364.81672382,9364.81672382
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,335264,627604,Historic Environment Scotland,SM2268,"Glebe Stone,standing stone",Scheduled Monument,1962-11-29,,http://portal.historicenvironment.scot/designation/SM2268,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yarrow,Prehistoric ritual and funerary: standing stone,50.788830283,205.264757986,205.264757986
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,334803,627449,Historic Environment Scotland,SM1727,"Yarrow Stone,inscribed stone 250m E of Whitefield",Scheduled Monument,1962-03-30,1962-03-31,http://portal.historicenvironment.scot/designation/SM1727,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yarrow,Crosses and carved stones: inscribed stone,55.3704486685,212.358369757,212.358369757
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,309199,627438,Historic Environment Scotland,SM3084,"Glenkerie Burn,fort",Scheduled Monument,1971-12-28,,http://portal.historicenvironment.scot/designation/SM3084,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Drumelzier,Prehistoric domestic and defensive: fort (includes hill and promontory fort),274.20849611,5158.21716012,5158.21716012
2001-01-01,2013-03-15,Within 1m,Location Digitised on OS MasterMap,1250,165497,627377,Historic Environment Scotland,SM3273,"Port a' Chaisteil, dun 505m SSW of Tangy Lodge",Scheduled Monument,1973-07-06,2013-03-15,http://portal.historicenvironment.scot/designation/SM3273,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Killean and Kilchenzie,Prehistoric domestic and defensive: dun,55.9292985947,226.706919707,226.706919707
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,243232,627370,Historic Environment Scotland,SM4769,"Tarbolton,motte",Scheduled Monument,1990-10-15,,http://portal.historicenvironment.scot/designation/SM4769,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Tarbolton,Secular: motte,290.444020761,4201.35768235,4201.35768235
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,169659,627368,Historic Environment Scotland,SM3108,"Skeroblin Hill,cairn",Scheduled Monument,1971-12-29,,http://portal.historicenvironment.scot/designation/SM3108,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: cairn (type uncertain),103.057128746,843.02761792,843.02761792
2001-01-01,2013-05-10,Within 1m,Location Digitised on OS MasterMap,2500,176520,627302,Historic Environment Scotland,SM3721,"Ardnacross, chambered cairn 1000m NNW of",Scheduled Monument,1975-08-13,2013-05-10,http://portal.historicenvironment.scot/designation/SM3721,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: chambered cairn,94.128167342,703.274598913,703.274598913
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,301614,627220,Historic Environment Scotland,SM5257,"Windgate House,bastle house and associated structures",Scheduled Monument,1992-03-09,,http://portal.historicenvironment.scot/designation/SM5257,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Lamington and Wandel,Secular: enclosure,345.612943055,6749.65886693,6749.65886693
2001-01-01,2012-10-10,Within 1m,Location Digitised on OS MasterMap,2500,165515,627198,Historic Environment Scotland,SM3272,"Port nam Marbh,dun W of Drumalea",Scheduled Monument,1973-07-06,,http://portal.historicenvironment.scot/designation/SM3272,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Killean and Kilchenzie,Prehistoric domestic and defensive: dun,129.353168385,1331.47289233,1331.47289233
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,285336,627196,Historic Environment Scotland,SM4234,"Auchensaugh Hill,cairn",Scheduled Monument,1980-01-31,,http://portal.historicenvironment.scot/designation/SM4234,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Douglas,Prehistoric ritual and funerary: cairn (type uncertain),88.9986994188,630.297379812,630.297379812
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,288223,627154,Historic Environment Scotland,SM5094,"Thirstone,stone circle 1300m NNW of",Scheduled Monument,1991-09-06,,http://portal.historicenvironment.scot/designation/SM5094,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Crawfordjohn,Prehistoric ritual and funerary: stone circle or ring,601.800402942,22845.2465809,22845.2465809
2001-01-01,2013-05-10,Within 1m,Location Digitised on OS MasterMap,1250,178172,627117,Historic Environment Scotland,SM3110,"Kildonald Point, fort and cairn 515m SE of Kildonald Cottage",Scheduled Monument,1971-12-29,2013-05-10,http://portal.historicenvironment.scot/designation/SM3110,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric domestic and defensive: fort (includes hill and promontory fort); Prehistoric ritual and funerary: cairn (type uncertain),953.659055136,34236.3370735,34236.3370735
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384808,627110,Historic Environment Scotland,SM4670,"Halterburn,farmstead 700m E of",Scheduled Monument,1989-05-22,,http://portal.historicenvironment.scot/designation/SM4670,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yetholm,Secular: enclosure,738.17433044,34559.1361526,34559.1361526
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,170927,627018,Historic Environment Scotland,SM229,"Skeroblingarry,standing stone 275m N of",Scheduled Monument,1936-10-15,,http://portal.historicenvironment.scot/designation/SM229,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: standing stone,49.711975943,196.652832412,196.652832412
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,385139,627012,Historic Environment Scotland,SM1689,"Stob Stones,standing stones",Scheduled Monument,1961-03-02,,http://portal.historicenvironment.scot/designation/SM1689,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yetholm,Prehistoric ritual and funerary: standing stone,56.7104361975,216.591843855,216.591843855
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,264190,626919,Historic Environment Scotland,SM5537,"Old Foundry Holm,ironworks",Scheduled Monument,1993-01-22,,http://portal.historicenvironment.scot/designation/SM5537,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,East Ayrshire,Auchinleck,Industrial: iron and steel,1030.67898808,38362.1850235,38362.1850235
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,345839,626861,Historic Environment Scotland,SM2256,"Howden,motte",Scheduled Monument,1962-11-05,,http://portal.historicenvironment.scot/designation/SM2256,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Selkirk,Secular: motte,313.125977093,6797.51500441,6797.51500441
2001-01-01,2004-01-20,Within 1m,Location Digitised on OS MasterMap,2500,174493,626854,Historic Environment Scotland,SM2484,"Gort na h-Ulaidhe, long cairn 900m NE of Gartgreillan, Glen Lussa",Scheduled Monument,1964-11-17,2004-01-20,http://portal.historicenvironment.scot/designation/SM2484,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric ritual and funerary: long cairn,208.863046933,2661.98873706,2661.98873706
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,384544,626849,Historic Environment Scotland,SM4666,"Halterburn,farmsteads 400m ESE of",Scheduled Monument,1989-05-22,,http://portal.historicenvironment.scot/designation/SM4666,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Yetholm,Secular: enclosure,919.310800911,34615.1806607,34615.1806607
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,372208,626833,Historic Environment Scotland,SM2230,"Haughhead Kip,mound",Scheduled Monument,1963-03-12,,http://portal.historicenvironment.scot/designation/SM2230,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Eckford,Prehistoric ritual and funerary: mound (ritual or funerary),121.385813377,1121.26333087,1121.26333087
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,165516,626745,Historic Environment Scotland,SM3274,"Westport,fort 240m N of",Scheduled Monument,1973-07-06,,http://portal.historicenvironment.scot/designation/SM3274,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Killean and Kilchenzie,Prehistoric domestic and defensive: fort (includes hill and promontory fort),275.430185367,3586.22012503,3586.22012503
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,294429,626690,Historic Environment Scotland,SM2835,"Wandel,Roman fortlet and camp 460m SW of",Scheduled Monument,1969-10-29,1993-02-22,http://portal.historicenvironment.scot/designation/SM2835,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Lanarkshire,Lamington and Wandel,Roman: fortlet,1277.9499206,99922.7917631,99922.7917631
2001-01-01,2019-03-01,Within 10m,Location Digitised on OS MasterMap,10000,235084,626479,Historic Environment Scotland,SM5883,"Prestwick, Old Parish Church",Scheduled Monument,1994-01-24,,http://portal.historicenvironment.scot/designation/SM5883,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Monkton and Prestwick,Ecclesiastical: church,62.5953149513,230.670550006,230.670550006
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,342201,626360,Historic Environment Scotland,SM2253,"Castle Hill,earthwork",Scheduled Monument,1962-11-05,,http://portal.historicenvironment.scot/designation/SM2253,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Selkirk,Prehistoric domestic and defensive: enclosure (domestic or defensive),327.282852655,7613.1823748,7613.1823748
2001-01-01,2018-02-27,Within 2.5m,Location Digitised on OS MasterMap,2500,365362,626298,Historic Environment Scotland,SM1703,"Peniel Heugh, fort",Scheduled Monument,1958-02-14,2018-02-27,http://portal.historicenvironment.scot/designation/SM1703,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Crailing,Prehistoric domestic and defensive: fort (includes hill and promontory fort); Secular: fort (non-prehistoric),599.216250797,23392.2668574,23392.2668574
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,190626,626289,Historic Environment Scotland,SM90186,"Kilpatrick,dun,enclosure,hut circles,cairn and field system 1km S of",Scheduled Monument,1977-02-23,1994-06-06,http://portal.historicenvironment.scot/designation/SM90186,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,North Ayrshire,Kilmory,Prehistoric domestic and defensive: dun; Prehistoric ritual and funerary: cairn (type uncertain); Secular: enclosure,1581.4938394,157226.195191,157226.195191
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,195886,626276,Historic Environment Scotland,SM4620,"Gargadale,settlement and field system",Scheduled Monument,1988-07-28,,http://portal.historicenvironment.scot/designation/SM4620,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,North Ayrshire,Kilmory,"Secular: settlement, including deserted, depopulated and townships",3668.67671347,686427.450725,686427.450725
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,171199,626253,Historic Environment Scotland,SM3642,"Puball Burn,enclosure 580m SE of Skeroblingarry",Scheduled Monument,1975-04-08,,http://portal.historicenvironment.scot/designation/SM3642,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,Prehistoric domestic and defensive: enclosure (domestic or defensive),165.537248782,2180.56902661,2180.56902661
2001-01-01,2013-05-10,Within 1m,Location Digitised on OS MasterMap,2500,174908,626209,Historic Environment Scotland,SM3109,"Kilkeddan, dun 850m W of",Scheduled Monument,1971-12-29,2013-05-10,http://portal.historicenvironment.scot/designation/SM3109,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Argyll and Bute,Campbeltown,"Prehistoric domestic and defensive: dun; Prehistoric ritual and funerary: cupmarks or cup-and-ring marks and similar rock art; Secular: settlement, including deserted, depopulated and townships",280.8227,4799.96038404,4799.96038404
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,199091,626201,Historic Environment Scotland,SM90051,"Carn Ban,chambered cairn,Arran",Scheduled Monument,1994-06-28,,http://portal.historicenvironment.scot/designation/SM90051,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,North Ayrshire,Kilmory,Prehistoric ritual and funerary: chambered cairn,222.8556163,2901.79735048,2901.79735048
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,346061,626148,Historic Environment Scotland,SM2225,"Brownmoor Glen,fort",Scheduled Monument,1962-03-30,,http://portal.historicenvironment.scot/designation/SM2225,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Selkirk,Prehistoric domestic and defensive: fort (includes hill and promontory fort),125.923159951,1261.79731038,1261.79731038
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,238035,626056,Historic Environment Scotland,SM5536,"Shields,enclosure 500m E of",Scheduled Monument,1993-01-22,,http://portal.historicenvironment.scot/designation/SM5536,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,South Ayrshire,Ayr,Prehistoric domestic and defensive: enclosure (domestic or defensive),404.099760738,4079.538007,4079.538007
2001-01-01,2011-08-22,Within 1m,Location Digitised on OS MasterMap,2500,253314,626019,Historic Environment Scotland,SM5670,"Catrine, water works for Catrine Mill 30m S of 9 St Cuthbert's Street",Scheduled Monument,1993-04-26,2011-08-22,http://portal.historicenvironment.scot/designation/SM5670,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,East Ayrshire,Sorn,Industrial: textiles,2307.43726866,30066.5369927,30066.5369927
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,348137,626017,Historic Environment Scotland,SM2272,"New Greenhill,fort",Scheduled Monument,1963-02-06,1993-02-17,http://portal.historicenvironment.scot/designation/SM2272,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Scottish Borders,Selkirk,Prehistoric domestic and defensive: fort (includes hill and promontory fort),476.530386272,14035.4751856,14035.4751856
