lon	lat	id	title	start	ccodes	aat_types	types	title_source
-1.691145826	55.16748285	1006566	Bell tower or clock tower	18/06/1946	GB	300004790	listed building	Historic England
-1.68709466	55.16653829	1020744	Morpeth Old Bridge	02/02/1961	GB	300004790	listed building	Historic England
-1.704832233	55.16623404	1006563	Newminster Abbey	01/01/1900	GB	300004790	listed building	Historic England
-1.811561032	55.16617676	1006431	Iron Age enclosure on Whittle Hill	06/10/1978	GB	300004790	listed building	Historic England
-2.050155344	55.16619294	1011107	Bastle, 100m south-west of Ray Cottages	19/09/1969	GB	300004790	listed building	Historic England
-1.730106773	55.16571599	1003239	Four pillboxes	06/05/1975	GB	300004790	listed building	Historic England
-2.156259069	55.16504061	1012133	Robin of Risingham' Roman Rock Carving	28/11/1932	GB	300004790	listed building	Historic England
-1.68803015	55.16459747	1017376	Motte and bailey castle on Haw Hill	26/01/2000	GB	300004790	listed building	Historic England
-2.179800304	55.1646703	1008268	Bell Knowe round cairn, 200m north east of The Cragg	06/09/1994	GB	300004790	listed building	Historic England
-2.053333962	55.1643447	1011110	Fishpond, 400m south-west of Ray Cottages	02/12/1993	GB	300004790	listed building	Historic England
-1.687186709	55.16336641	1006394	Morpeth Castle	01/01/1900	GB	300004790	listed building	Historic England
-2.419572635	55.16299079	1010043	Defended settlement and Romano-British settlement, 400m south east of Smalesmouth Farm	12/06/1962	GB	300004790	listed building	Historic England
-2.33371374	55.16321136	1015528	Tarset fortified house, 180m east of Tarset Hall	19/08/1938	GB	300004790	listed building	Historic England
-1.734625104	55.16330081	1017318	Mitford Castle: a motte and bailey and shell keep castle, medieval chapel, graveyard and field system	09/10/1981	GB	300004790	listed building	Historic England
-1.990251004	55.16245624	1011105	Moated site at Fawns Farm	11/09/1963	GB	300004790	listed building	Historic England
-2.028056912	55.16228981	1011113	Romano-British farmstead and associated annexe, 180m SSE of Herpath House	15/05/1963	GB	300004790	listed building	Historic England
-2.069221216	55.15736472	1011109	Round cairn, 1.2km NNW of Ferneyrigg	01/12/1993	GB	300004790	listed building	Historic England
-1.732191574	55.15691973	1006493	Roman camp near Mitford Steads	01/01/1900	GB	300004790	listed building	Historic England
-1.983545069	55.15661281	1011104	Round cairn, 220m West of Broom House	29/11/1993	GB	300004790	listed building	Historic England
-2.210200335	55.15612172	1008993	Bastle and round cairn at Hole Farm	22/09/1994	GB	300004790	listed building	Historic England
-2.144392712	55.15595409	1006420	Ridsdale ironworks	01/01/1900	GB	300004790	listed building	Historic England
-2.28712883	55.15538356	1008986	Romano-British farmstead in Riding Wood	26/07/1973	GB	300004790	listed building	Historic England
-2.078455456	55.15465008	1011103	Romano-British farmstead, hut-circle and co-axial field system 1.3km north-west of Ferneyrigg	16/11/1961	GB	300004790	listed building	Historic England
-2.354737222	55.15322998	1018537	Dally Castle fortified house and tower house	06/09/1934	GB	300004790	listed building	Historic England
-1.852381567	55.15329916	1016710	Bastle 40m north east of Low Angerton	02/07/1999	GB	300004790	listed building	Historic England
-2.072547733	55.15233116	1009108	Romano-British farmstead and later steadings, 800m NNW of Ferneyrigg	16/11/1961	GB	300004790	listed building	Historic England
-1.912562073	55.15086497	1017738	South Middleton medieval village and open field system	18/01/1966	GB	300004790	listed building	Historic England
-2.084680079	55.1507805	1011111	Romano-British farmstead 1.4km north-west of Ferneyrigg	16/11/1961	GB	300004790	listed building	Historic England
-1.948889617	55.14951345	1002903	Wallington Bridge	05/10/1925	GB	300004790	listed building	Historic England
-2.040426997	55.1489721	1006503	Deserted village (site of) at West Whelpington Crag	01/01/1900	GB	300004790	listed building	Historic England
-1.953477968	55.14779889	1020739	Bob Gin Pitt mine drainage system 520m south east of Wallington Hall	05/07/2002	GB	300004790	listed building	Historic England
-2.249730255	55.14657564	1006424	Hareshaw ironworks	01/01/1900	GB	300004790	listed building	Historic England
-2.065071021	55.14675984	1011101	Ferneyrigg moated site	16/11/1961	GB	300004790	listed building	Historic England
-2.046295784	55.14634716	1007530	Round cairn, 500m north-west of Crookdene Farm	08/12/1993	GB	300004790	listed building	Historic England
-2.210071195	55.14531653	1016200	Romano-British farmstead and field system 320m north east of Rede Bridge	23/01/1968	GB	300004790	listed building	Historic England
-2.04826662	55.14541366	1008436	Medieval farmstead, 450m north east of Berry Hills	23/05/1994	GB	300004790	listed building	Historic England
-2.108464768	55.14475869	1011102	Univallate hillfort on Great Wanney Crag	09/10/1981	GB	300004790	listed building	Historic England
-1.928401217	55.14040891	1015523	Standing stone, 700m south west of Middleton South	28/11/1932	GB	300004790	listed building	Historic England
-2.21738745	55.13955774	1015526	Romano-British settlement and field of cord rig, 625m south west of Rede Bridge	07/04/1997	GB	300004790	listed building	Historic England
-1.887137472	55.13953119	1011838	Huckhoe palisaded enclosure, defended settlement and Romano-British settlement, 550m north east of Bolam West Houses	17/03/1995	GB	300004790	listed building	Historic England
-2.726756056	55.13657129	1015734	The Currick long cairn 710m north east of Cald Well	31/01/1975	GB	300004790	listed building	Historic England
-2.151247608	55.13701301	1007522	Roman temporary camp, 350m south-west of Fourlaws	05/06/1961	GB	300004790	listed building	Historic England
-1.91725207	55.13555237	1013757	Romano-British settlement and Iron Age defended settlement, 550m north east of Shaftoe Grange	17/03/1995	GB	300004790	listed building	Historic England
-1.866075744	55.13503882	1011836	Defended settlement, 200m south west of Bolam Hall	24/10/1968	GB	300004790	listed building	Historic England
-2.072377863	55.13465393	1011556	Romano-British farmstead 400m NNW of Sweethope Farm	20/09/1993	GB	300004790	listed building	Historic England
-1.854099737	55.13431084	1011837	Round cairn, 400m SSW of Bolam church	07/03/1995	GB	300004790	listed building	Historic England
-2.058642666	55.13411605	1007529	Romano-British farmstead, 440m south of Hawick Farm	03/12/1993	GB	300004790	listed building	Historic England
-1.879923609	55.13376054	1011834	Defended settlement on Slate Hill, 300m north west of Bolam Lake	20/05/1963	GB	300004790	listed building	Historic England
-1.89830556	55.13338986	1015530	Standing stone and adjacent round cairn, 760m north east of East Shaftoe Hall	28/11/1932	GB	300004790	listed building	Historic England
-2.195904637	55.13116828	1009675	Romano-British farmstead, 300m north of Buteland	20/02/1970	GB	300004790	listed building	Historic England
-1.920845654	55.12961439	1011835	Defended settlement, 450m NNW of Ferney Chesters	08/03/1963	GB	300004790	listed building	Historic England
-2.139234125	55.12868238	1006496	Roman milestone N of Waterfalls Farm	01/01/1900	GB	300004790	listed building	Historic England
-1.959690957	55.12791348	1006418	Capheaton tilery	02/01/1900	GB	300004790	listed building	Historic England
-2.054738986	55.1267944	1011555	Romano-British farmstead 260m west of Plashetts Farm	22/07/1964	GB	300004790	listed building	Historic England
-2.656014639	55.12187789	1016396	White Lyne round cairn 60m NNW of confluence of Gate Grain and White Lyne	22/12/1997	GB	300004790	listed building	Historic England
-1.752932172	55.12271305	1006505	Deserted village at Silvington	21/03/1960	GB	300004790	listed building	Historic England
-2.719417943	55.120495	1016089	Prehistoric enclosure, field system and cairnfield, and medieval and early post-medieval settlements and field systems 600m SSW of Blacklyne House	23/05/1974	GB	300004790	listed building	Historic England
-2.209995311	55.12156702	1010046	Romano-British settlement, 700m north west of The Heugh	12/12/1994	GB	300004790	listed building	Historic England
-2.202529358	55.12069487	1010045	Romano-British settlement, 300m north of The Heugh	19/10/1960	GB	300004790	listed building	Historic England
-2.167038227	55.12022938	1014051	Round cairn, 800m north east of Lowshield Green	01/07/1996	GB	300004790	listed building	Historic England
-2.640137124	55.11857591	1016397	Unfinished high cross shaft on Long Bar 580m north east of Todcrag Loch	22/12/1997	GB	300004790	listed building	Historic England
-2.664837783	55.1182009	1016394	Two medieval shielings on south bank of White Lyne 230m north east of confluence with little Hare Grain	22/12/1997	GB	300004790	listed building	Historic England
-2.601279372	55.11834621	1016400	Horse Head medieval shieling on Greyfell Common 50m west of confluence of Gosling Sike and Horsehead Grain	22/12/1997	GB	300004790	listed building	Historic England
-1.868079547	55.11948393	1011833	Bowl barrow, 200m ENE of Shortflatt	08/03/1963	GB	300004790	listed building	Historic England
-2.055045353	55.11942727	1011553	Romano-British farmstead 750m NNE of Quarry House	01/08/1961	GB	300004790	listed building	Historic England
-2.049851759	55.11938057	1011554	Burnt mound, 1km north-east of Quarry House	15/11/1993	GB	300004790	listed building	Historic England
-2.66699565	55.11733244	1016393	Four medieval shielings on south bank of White Lyne overlooking confluence with Little Hare Grain	22/12/1997	GB	300004790	listed building	Historic England
-2.668441707	55.11698853	1016404	Ten medieval shielings on north bank of White Lyne overlooking confluence with Little Hare Grain	17/01/1972	GB	300004790	listed building	Historic England
-2.66953801	55.11650622	1016392	Medieval shieling on south bank of White Lyne 130m WSW of confluence with Little Hare Grain	22/12/1997	GB	300004790	listed building	Historic England
-2.843361803	55.11523586	1019530	Stonehouse Tower bastle	30/10/1964	GB	300004790	listed building	Historic England
-2.670830702	55.11619812	1016406	Medieval shieling on south bank of White Lyne 230m WSW of confluence with Little Hare Grain	22/12/1997	GB	300004790	listed building	Historic England
-2.673924488	55.11596065	1016405	Medieval shieling on south bank of White Lyne 410m WSW of confluence with Little Hare Grain	22/12/1997	GB	300004790	listed building	Historic England
-2.622819581	55.11385521	1016403	Medieval shieling on Greyfell Common 310m north west of Stantling Loan	22/12/1997	GB	300004790	listed building	Historic England
-2.298068007	55.11358515	1008990	Romano-British farmstead, 500m north of Watergate	13/10/1994	GB	300004790	listed building	Historic England
-2.147997607	55.11379982	1008664	Henge, 550m south east of Tone Hall	28/08/1962	GB	300004790	listed building	Historic England
-2.61937978	55.11218837	1016402	Two medieval shielings 30m north west of Stantling Loan on Greyfell Common	22/12/1997	GB	300004790	listed building	Historic England
-2.619157257	55.11194255	1016401	Stantling Loan medieval shieling	22/12/1997	GB	300004790	listed building	Historic England
-2.285458999	55.11217563	1008565	Medieval wayside cross, 300m west of Bridge House	01/03/1968	GB	300004790	listed building	Historic England
-2.175905527	55.11201927	1014050	Round cairn, 300m south of Lowshield Green	01/07/1996	GB	300004790	listed building	Historic England
-2.088385329	55.11208097	1011552	Romano-British farmstead 400m WSW of Hetchester	04/11/1993	GB	300004790	listed building	Historic England
-2.687007824	55.10975908	1016395	Shiel Knowe round cairn	24/05/1961	GB	300004790	listed building	Historic England
-2.082758737	55.11036439	1011551	Romano-British farmstead 300m south of Hetchester	01/08/1961	GB	300004790	listed building	Historic England
-2.216373959	55.10896393	1009677	Hut circle, 420m north west of High Carry House	28/11/1994	GB	300004790	listed building	Historic England
-2.197485883	55.1089883	1009676	Romano-British farmstead, 520m north east of Birtley Shields	19/01/1970	GB	300004790	listed building	Historic England
-2.138989281	55.10843097	1008665	Romano-British farmstead, 650m west of High Cowden Cottage	28/08/1962	GB	300004790	listed building	Historic England
-2.180260524	55.10724193	1014049	Two round cairns, 220m south west of Pittland Hills	29/04/1996	GB	300004790	listed building	Historic England
-1.785370462	55.1056398	1017737	Ogle moated site, medieval village and open field system	26/10/1973	GB	300004790	listed building	Historic England
-2.276128038	55.10479021	1008984	Romano-British farmstead and earlier palisaded settlement, 800m SSE of Bridge House	19/01/1970	GB	300004790	listed building	Historic England
-2.554035998	55.10344367	1010036	Shieling, 120m west of Paddaburn Crags	12/12/1994	GB	300004790	listed building	Historic England
-2.582732225	55.10044914	1010041	Shieling 210m north of Irthing Head	19/01/1998	GB	300004790	listed building	Historic England
-1.871118754	55.10159546	1015517	Belsay tower house and attached unfortified wing, deserted medieval village, possible moated site, promontory fort and watch post	17/01/1935	GB	300004790	listed building	Historic England
